id,original_title,predicted_genres
813863,ಸಕುಟುಂಬ ಸಮೇತ,['family']
813864,ഉല്ലാസം,['family']
814030,സ്റ്റാർ,['romance']
814128,यारा दिलदारा,['family']
814215,Samबहादुर,['war']
814776,Bottoms,['family']
814889,Never Let Go,['horror']
815873,Old Monk,['romance']
816586,മലയൻകുഞ്ഞ്,['romance']
816590,പാച്ചുവും അത്ഭുതവിളക്കും,['biography']
817194,இரவின் நிழல்,['crime']
817866,गुडबाय,['family']
818176,ಪೆಪೆ,['war']
818228,ഒറ്റ്,['crime']
818397,Memory,['crime']
818491,வணக்கம்டா மாப்ள,['romance']
818871,ഖൊ ഖൊ,['biography']
819267,പ്രകാശൻ പറക്കട്ടെ,['romance']
819910,വുൾഫ്,"['mystery', 'crime', 'thriller']"
820525,After Everything,['romance']
820553,കിള്ളിക്കുറുശ്ശിയിലെ കുടുംബമേള,['family']
820609,No One Will Save You,['sci-fi']
820854,മഹാവീര്യർ,['history']
820892,బృందావనం,['family']
821119,Jaadugar,['biography']
821331,வண்ணத்தமிழ் பாட்டு,['family']
822119,Captain America: Brave New World,['mystery']
823464,Godzilla x Kong: The New Empire,['action']
823482,Dream Scenario,['drama']
824387,సినిమా బండి,['family']
824585,ಒಂದಾಗೋಣ ಬಾ,['romance']
824610,Shadow,"['mystery', 'crime']"
824740,ప్రణవం,['mystery']
824744,शिद्दत,['adventure']
825278,ഒരു താത്വിക അവലോകനം,"['drama', 'family']"
826181,Eddelu Manjunatha,['romance']
826335,സമ്മർ പാലസ്,['adventure']
826361,ஓ மானே மானே,['family']
826448,பபூன்,['crime']
826510,Harold and the Purple Crayon,['kids']
826713,థ్యాంక్‌ యు బ్రదర్‌,['drama']
827931,Time Cut,['mystery']
828378,പട,['documentary']
828613,About Fate,['romance']
828827,வீரமே வாகை சூடும்,['mystery']
828871,मीनाक्षी सुंदरेश्वर,['romance']
828943,ஹாஸ்டல்,['thriller']
829280,Enola Holmes 2,"['mystery', 'crime']"
829402,Ultraman: Rising,['action']
829477,Koli Taal,['family']
829661,The Terrorist,['drama']
829675,ഈശോ,['crime']
829830,മധുരം,['romance']
829990,Maryade Ramanna,['family']
830349,Balagalittu Olage Baa,['romance']
830436,ದರ್ಪಣ,['family']
830651,ಬಂಗಾರದ ಪಂಜರ,['romance']
830784,"Lyle, Lyle, Crocodile",['family']
830891,शेरनी,['adventure']
831815,Saving Bikini Bottom: The Sandy Cheeks Movie,['kids']
832757,അഗ്നിപുത്രി,['family']
832964,Lee,['biography']
833090,Namma Makkalu,['family']
833324,துரோகம்: நடந்தது என்ன?,['thriller']
833414,एक Mini కధ,['romance']
833422,ఇష్క్,['family']
833737,పెళ్లి చేసి చూడు,['family']
833870,Mythri,['adventure']
834579,സൈമണ്‍ ഡാനിയല്‍,['adventure']
834650,ആഹാ,['action']
834654,అంటే... సుందరానికీ!,['family']
834657,തീർപ്പ്...,['romance']
834660,നീലവെളിച്ചം,['horror']
834664,അന്വേഷിപ്പിൻ കണ്ടെത്തും,"['crime', 'mystery']"
834666,കാവൽ,['war']
834732,കേശു ഈ വീടിന്റെ നാഥൻ,['comedy']
835017,வாரிசு,['family']
835030,പീസ്,['drama']
835113,Woman of the Hour,['crime']
835303,ಮೂರೂವರೆ ವಜ್ರಗಳು,['history']
835304,ಶಂಕರ್ ಗುರು,['crime']
835348,ಆಕಸ್ಮಿಕ,['crime']
835684,ട്വന്റി വണ്‍ ഗ്രാംസ്,"['mystery', 'crime']"
835690,വിധി,['mystery']
835699,King Fish,['family']
835761,പത്തൊമ്പതാം നൂറ്റാണ്ട്,['biography']
836062,ഉപചാരപൂർവ്വം ഗുണ്ടജയൻ,['family']
836066,Sara'S,['family']
836070,വരയൻ,['family']
836225,The Exorcism of God,['horror']
837013,Meen,['romance']
837019,ഒരു കുടക്കീഴിൽ,['romance']
838609,കോൾഡ് കേസ്,['mystery']
838676,ആയുർ രേഖ,['mystery']
838925,ದೇವತಾ ಮನುಷ್ಯ,['crime']
838970,ചാമ്പ്യൻ തോമസ്,['thriller']
838983,ಧ್ರುವ ತಾರೆ,['biography']
839033,The Lord of the Rings: The War of the Rohirrim,['war']
839207,అర్థ శతాబ్దం,['romance']
840430,The Holdovers,['family']
840602,மறுபிறவி,['romance']
840705,Blink Twice,['mystery']
842275,ബ്രോ ഡാഡി,['romance']
842328,Wish You Were Here,['horror']
842461,உதயன்,['romance']
842924,The Life of Chuck,"['drama', 'biography']"
842992,రాజా విక్రమార్క,['thriller']
843351,Onti,['crime']
843527,The Idea of You,['romance']
843729,അജഗജാന്തരം,['thriller']
843736,ನೋಡಿ ಸ್ವಾಮಿ ಇವನು ಇರೋದೆ ಹೀಗೆ,['romance']
843738,Daksha,['action']
844394,പുന്നാരം ചൊല്ലി ചൊല്ലി,['comedy']
844395,రవన్న,['family']
844567,ருத்ரன்,['crime']
844787,மேதகு,['documentary']
844889,माया,['family']
845343,പാപ്പൻ,['crime']
845585,Man of the Match,['family']
845781,Red One,['mystery']
845818,കുഞ്ഞെൽദോ,['romance']
845861,State of Siege: Temple Attack,['war']
846433,The Enforcer,['crime']
846475,ದ್ವಿತ್ವ,['family']
846512,வரவு நல்ல உறவு,['family']
846524,காவலன் அவன் கோவலன்,['romance']
846531,உரிமை ஊஞ்சலாடுகிறது,['family']
846551,பட்டுக்கோட்டை பெரியப்பா,['romance']
846588,வா மகளே வா,['crime']
846880,Puzhayamma,['family']
846897,பாமா ருக்மணி,['romance']
846914,పాపం పసివాడు,['adventure']
847053,ஜீவா,['crime']
847333,Joker,['romance']
847350,లాయర్ సుహాసిని,['romance']
847477,ഒരു തുണ്ട് പടം,['family']
847726,12th മാൻ,['family']
847742,ദൃശ്യം 3,['family']
847752,ആരവം,['action']
847767,దృశ్యం 2,['crime']
847995,Garam,['crime']
848111,வாசலில் ஒரு வெண்ணிலா,['family']
848116,रॉकी और रानी की प्रेम कहानी,['family']
848173,வரம்,['family']
848177,கவிதை பாட நேரமில்லை,['family']
848219,இது ஒரு தொடர்கதை,['romance']
848284,பன்னீர் நதிகள்,['romance']
848287,மைதிலி என்னை காதலி,['romance']
848291,ಬೆಳ್ಳಿಯಪ್ಪ ಬಂಗಾರಪ್ಪ,['family']
848300,ಕ್ಷೀರ ಸಾಗರ,['crime']
848326,Rebel Moon - Part One: A Child of Fire,['horror']
848327,ఆగ్రహం,['crime']
848404,సూర్యపుత్రులు,['family']
848411,மக்கள் ஆட்சி,['biography']
848421,നയം വ്യക്തമാക്കുന്നു,['romance']
848428,അനശ്വരം,['romance']
848443,ശംഖുനാദം,['family']
848454,കൊട്ടും കുരവയും,['family']
848458,അതിനുമപ്പുറം,['family']
848509,महलों के ख़्वाब,['family']
848538,Argylle,['mystery']
848670,ಕಾಡ ಬೆಳದಿಂಗಳು,['family']
848829,Crrush,['adventure']
848983,Male,['romance']
848995,Nenapirali,['romance']
849173,Jaanu,['romance']
849203,Bullet Basya,['romance']
849210,Rambo,['mystery']
849546,ರಿಚರ್ಡ್ ಆಂಟನಿ,['thriller']
849775,Bye 2,"['romance', 'family', 'drama']"
849920,All Ladies Do It,['family']
850161,రామారావు On Duty,['crime']
850165,The Iron Claw,['biography']
850166,స్కైలాబ్,['sci-fi']
850180,लॉस्ट,['mystery']
850920,The Parenting,['horror']
851731,കുമാരി,['adventure']
851737,ഒരു തെക്കൻ തല്ല് കേസ്,"['mystery', 'crime', 'thriller']"
851743,കനകം കാമിനി കലഹം,['family']
851780,Pelli Chesi Choodu,['family']
851783,विक्रम वेधा,['crime']
852357,హీరో,['crime']
852978,Chhota Bheem: The Rise of Kirmada,['action']
853820,Phala,['family']
854194,Gange Gowri,['drama']
854209,Digbhayam,"['crime', 'mystery', 'thriller']"
854214,Inject 0.7,['mystery']
854474,ரைட்டா தப்பா,['family']
854587,തിങ്കളാഴ്ച നിശ്ചയം,['family']
855117,King of കൊത്ത,['crime']
855133,അടി,['romance']
855397,எதற்கும் துணிந்தவன்,['crime']
855400,ஜெய் பீம்,['crime']
855510,ರಿವೈಂಡ್,['mystery']
856007,நட்சத்திரம் நகர்கிறது,['romance']
856110,அடிதடி,['family']
856193,Hello Doctor,['family']
856811,ಉಯ್ಯಾಲೆ,['romance']
857346,കുറ്റവും ശിക്ഷയും,['crime']
857598,పుష్పా 2 - The Rule,['adventure']
857832,ఎస్ఆర్ కల్యాణమండపం,['family']
858017,I Saw the TV Glow,['horror']
858067,திருச்சிற்றம்பலம்,['romance']
858073,அரண்மனை 3,['horror']
858080,சர்தார்,['mystery']
858082,பொன்னியின் செல்வன்: பாகம் 2,['history']
858142,సైకిల్,['romance']
858333,உடன்பிறப்பே,['family']
858344,ராமே ஆண்டாலும் ராவணன் ஆண்டாலும்,['western']
858485,Kantara,['biography']
859946,పాగల్,['romance']
859987,ഹോം,['kids']
860159,Crush,['romance']
860394,കൊത്ത്,['crime']
860734,బంధువులొస్తున్నారు జాగర్త,['family']
860751,റോയ്,['romance']
860761,ഒറ്റക്കൊമ്പന്‍,['family']
860776,ഭീമൻ്റെ വഴി,['adventure']
860917,സണ്ണി,['adventure']
861037,யூகி,"['mystery', 'crime']"
861451,ಮಾರ್ಟಿನ್,['action']
861702,ಉಪಾಸನೆ,['musical']
861743,Eerie,['horror']
861767,Monsoon Raaga,"['romance', 'family', 'drama']"
861772,Seetharam Benoy,"['mystery', 'crime']"
861818,பூமிகா,['horror']
861996,முதல் நீ முடிவும் நீ,['family']
862153,Chocolate Starfish,['romance']
862557,The Hill,['biography']
862618,കാപ്പ,['mystery']
862701,अनकही कहानियाँ,['romance']
862946,శాకినీ ఢాకినీ,['mystery']
863510,ಸತ್ಯಮಂಗಳ,['sci-fi']
863522,Nee Siguvaregu,['sci-fi']
863530,തല്ലുമാല,['romance']
863539,ഗോൾഡ്,['romance']
863669,Hunter,['family']
863931,గాడ్‌ఫాదర్‌,['romance']
864058,Commitment,['family']
864221,భోళా శంకర్,['crime']
864245,അറിയിപ്പ്,['family']
864274,കള്ളന്‍ ഡിസൂസ,['crime']
864403,அனபெல் சேதுபதி,['horror']
864531,ಚಂದ್ರಲೇಖಾ,['horror']
864571,ಟ್ವೆಂಟಿ ಒನ್ ಹವರ್ಸ್,['mystery']
864573,कुत्ते,['crime']
864687,ആനപ്പറമ്പിലെ World Cup,['family']
864692,पठान,['war']
864754,மன்மதலீலை,['romance']
864761,ന്നാ താന്‍ കേസ് കൊട്,['crime']
864773,Abracadabra,['drama']
865013,Alien അളിയൻ,['family']
865132,బావ బావమరిది,['family']
865235,Prema Geema Jane Do,['romance']
865243,Chapala Chennigaraya,['family']
865330,Sri Dharmasthala Mahathme,['biography']
865385,Bilindar,['crime']
865428,മകൾ,['romance']
865434,മെമ്പർ രമേശൻ 9-ാം വാർഡ്,['family']
865464,ജോൺ ലൂഥർ,['crime']
865471,శ్రీదేవి సోడా సెంటర్,['family']
865497,బంగార్రాజు,['family']
865539,டிக்கிலோனா,['sci-fi']
865826,എല്ലാം ശരിയാകും,['family']
865873,Neeli Hakki,['biography']
866198,மைக்கேல்,['crime']
866313,கூகுள் குட்டப்பா,['family']
866370,ஜாங்கோ,['sci-fi']
866398,The Beekeeper,['crime']
866434,കാണെക്കാണെ,['romance']
866439,വാശി,['crime']
866440,2018,['drama']
866465,துறைமுகம்,['family']
866470,வாத்தியார் வீட்டு பிள்ளை,['family']
866520,சட்டத்தின் திறப்பு விழா,['crime']
866527,சத்தியவாக்கு,['family']
866544,மருதாணி,['family']
866550,ಶಿವಶಂಕರ್,['crime']
866585,ಗಿರಿ ಬಾಲೆ,['romance']
866588,గేమ్,['crime']
866592,రెండిళ్ళ పూజారి,['family']
866599,అసాధ్యులు,['crime']
866604,అల్లుడు దిద్దిన కాపురం,['romance']
866612,కోకిల,['romance']
866645,Sushant,['animation']
866650,Connect 55,['kids']
868545,ലളിതം സുന്ദരം,['comedy']
868621,പത്രോസിന്റെ പടപ്പുകൾ,['drama']
868642,क्या मेरी सोनम गुप्ता बेवफा है?,['romance']
868660,గుంటూరు కారం,['romance']
868666,The Ghost,"['crime', 'mystery']"
868668,ఉస్తాద్ భగత్ సింగ్,['family']
868759,Ghosted,['mystery']
868882,ജാൻ-എ-മൻ,['comedy']
869014,Pati Patni Aur Postman,['family']
869227,സൂപ്പര്‍ ശരണ്യ,['adventure']
869246,నేను,['family']
869259,ತರ್ಕ,['mystery']
869266,ನಿಷ್ಕರ್ಷ,['thriller']
869287,Pinni,['biography']
869291,Cuckoo,['horror']
869757,Dialogue in the Dark,['animation']
869760,హను-మాన్,['fantasy']
870028,The Accountant²,['mystery']
870261,నూటొక్క జిల్లాల అందగాడు,['family']
870360,The Day the Earth Blew Up: A Looney Tunes Movie,['family']
870387,शर्माजी नमकीन,['biography']
870445,Mangalavara Rajaadina,['biography']
870769,விருமன்,['family']
870832,ഡിയർ ഫ്രണ്ട്,['comedy']
871213,വരാൽ,['mystery']
871569,மனிதனின் மறுபக்கம்,['crime']
872012,బాచి,['crime']
872028,Alone,"['horror', 'mystery', 'thriller']"
872327,NET,['mystery']
872408,సుందరి,['family']
872585,Oppenheimer,['documentary']
872659,ആയിഷ,['family']
872748,Pedro,['western']
872849,சுப்பிரமணியசுவாமி,['romance']
872852,கோபாலா கோபாலா,['romance']
872863,கபடி கபடி,['family']
872906,जवान,['drama']
873108,ಬೈರಾಗಿ,['crime']
873248,பகைவனுக்கு அருள்வாய்,['family']
873461,కనబడుటలేదు,"['mystery', 'crime', 'thriller']"
873695,గల్లీ రౌడీ,"['crime', 'mystery']"
873696,கோடியில் ஒருவன்,['family']
873992,സൗദി വെള്ളക്ക,['mystery']
874207,ரைட்டர்,['crime']
874625,பிரண்ட்ஷிப்,['crime']
874759,ത്രയം,['mystery']
874763,ഗഗനചാരി,['family']
875188,खो गए हम कहाँ,['romance']
875524,ருத்ர தாண்டவம்,['crime']
875546,రిప‌బ్లిక్,['biography']
875556,அநீதி,['romance']
875816,दो शिकारी,['adventure']
876828,നൈറ്റ് ഡ്രൈവ്,['mystery']
876844,എന്നിട്ട് അവസാനം,['family']
876845,നന്‍പകല്‍ നേരത്ത് മയക്കം,['adventure']
876962,ಸುಪ್ರಭಾತ,['romance']
877244,ജോ & ജോ,['family']
877250,Voice of സത്യനാഥൻ,['crime']
877587,கடைசீல பிரியாணி,['crime']
877600,சிண்ட்ரெல்லா,['adventure']
877655,Dangerous,['romance']
877703,Teen Wolf: The Movie,['western']
877792,ಪರಸಂಗದ ಗೆಂಡೆತಿಮ್ಮ,['family']
877817,Wolfs,"['crime', 'mystery']"
877832,பேய் மாமா,"['mystery', 'horror']"
878182,பிளான் பண்ணி பண்ணனும்,['mystery']
878331,ಇಮ್ಮಡಿ ಪುಲಿಕೇಶಿ,['biography']
878470,పుష్పక విమానం,['family']
878926,ख़ुफ़िया,['crime']
879128,ഇലവീഴാപൂഞ്ചിറ,['mystery']
879166,மாப்பிள்ளை சார்,['family']
879585,Rushya Shringa,['horror']
879591,ಮೈಸೂರು ಮಲ್ಲಿಗೆ,['romance']
879607,த்ரீ ரோஸஸ்,['mystery']
879643,141,['romance']
879803,லிப்ட்,['horror']
880018,മുകുന്ദന്‍ ഉണ്ണി അസോസിയേറ്റ്സ്™,['biography']
880052,മുത്തുക്കുടയും ചൂടി,['family']
880058,Puksatte Lifu Pursotte Illa,['crime']
880464,The Don,['crime']
880555,காசேதான் கடவுளடா,['crime']
880780,இடியட்,['history']
880791,தி கிரேட் இந்தியன் கிச்சன்,['drama']
880913,Mugguru Monagallu,['crime']
881071,தேவதாஸ் சகோதரர்கள்,['romance']
881099,ഭൂതകാലം,"['horror', 'mystery']"
881478,కొండ పొలం,['family']
881645,விநோதய சித்தம்,['biography']
881903,Spirit,['family']
881964,ఆరడుగుల బుల్లెట్‌,['romance']
881983,Salaam Venky,['family']
881996,பெரிய குடும்பம்,['war']
882011,ஊர் மரியாதை,['romance']
882017,சூரியன் சந்திரன்,['romance']
882020,మను చరిత్,['romance']
882028,புருஷ லட்சணம்,['romance']
882088,சக்திவேல்,['crime']
882095,முத்து குளிக்க வாரீயளா,['family']
882110,நெஞ்சிலே துணிவிருந்தால்,['crime']
882392,பத்து தல,['crime']
882397,நாய் சேகர் Returns,['comedy']
882401,பஹீரா,['crime']
882416,யானை,['crime']
882420,ఇదే మా కథ,['romance']
882569,Guy Ritchie's The Covenant,['war']
882598,Smile,['horror']
882826,An Action Hero,['crime']
883125,चुप,"['crime', 'mystery']"
883173,आफत-ए-इश्क,['romance']
883719,எக்கோ,['horror']
883954,Broke,['western']
884000,Oh மணப்பெண்ணே!,['family']
884038,The Boy,['family']
884434,शहज़ादा,['biography']
884605,No Hard Feelings,['family']
884805,हीरा,['crime']
884909,పెళ్లి సందD,['romance']
884977,சேனாதிபதி,['family']
884994,கோவில்பட்டி வீரலட்சுமி,['war']
885184,దసరా,['romance']
885206,മധുരം ജീവാമൃത ബിന്ദു,['family']
885272,അപ്പൻ,['family']
885331,गदर २,['thriller']
886385,గామి,['drama']
886436,ఏజెంట్,['biography']
886440,Dybbuk,['horror']
886447,குருதி ஆட்டம்,['crime']
887021,నాట్యం,['musical']
887960,മൈക്ക്,['romance']
888077,சுந்தர பாண்டியன்,['family']
888090,ಕಲಾವಿದ,['romance']
888105,முன்அறிவிப்பு,"['crime', 'mystery']"
888107,என்றும் அன்புடன்,['family']
888112,పెద్దమనుషులు,['family']
888234,ధమకా,['romance']
888268,Anek,['crime']
888299,ఆడవాళ్లు మీకు జోహార్లు,['family']
888319,கணம்,['sci-fi']
888710,ओएमजी २,['crime']
889057,అర్జున ఫల్గుణా,['crime']
889114,భళా తందనాన,"['crime', 'mystery']"
889136,സ്വാതന്ത്ര്യ സമരം,"['drama', 'family']"
889567,എരിഡ,['family']
889595,సూపర్ మచ్చి,['romance']
889630,మిశన్ ఇంపాసిబుల్,['crime']
889737,Joker: Folie à Deux,['musical']
889875,ఆదిత్య (క్రియేటివ్ జినియస్),['sci-fi']
890107,అతిధి దేవోభవ,['romance']
890116,मेरी क्रिसमस,['mystery']
890119,బ్లాక్,['crime']
890138,അജയന്റെ രണ്ടാം മോഷണം,['war']
890180,பத்து பத்து,"['crime', 'mystery']"
890195,తీస్ మార్ ఖాన్,['crime']
890196,തനിച്ചല്ല ഞാൻ,['drama']
890486,రొమాంటిక్,['crime']
890533,అనుభవించు రాజా,['family']
890909,అమరన్‌ in the City: Chapter 1,"['mystery', 'crime']"
890931,మంచి రోజులొచ్చాయి,['family']
890960,మళ్ళీ మొదలైంది,['romance']
891010,మాచర్ల నియోజకవర్గం,['romance']
891082,ಕಿಂದರಿಜೋಗಿ,['romance']
891095,ಹಳ್ಳಿಮೇಷ್ಟ್ರು,['romance']
891153,ಗೋಪಿಕೃಷ್ಣ,['family']
891156,ಮೊಮ್ಮಗ,['biography']
891157,ಪುಟ್ನಂಜ,['romance']
891159,ಚೆಲುವ,['crime']
891163,ರಸಿಕ,['romance']
891168,ಜಾಣ,['crime']
891175,ರವಿಮಾಮ,['crime']
891179,ಓ ಪ್ರೇಮವೇ,['romance']
891180,ಪಾಂಡು ರಂಗ ವಿಠಲ,['romance']
891222,Family Drama,['drama']
891354,పంచతంత్రం,['thriller']
891398,ஆனந்தம் விளையாடும் வீடு,['family']
891445,బింబిసార,['history']
891473,పక్కా కమర్షియల్,['comedy']
891479,అద్భుతం,['family']
891865,मैं जिन्दा हूँ,['romance']
891893,മങ്കമ്മ,['romance']
892269,రావణాసుర,"['crime', 'mystery']"
893055,എന്താടാ സജി,['biography']
893349,സന്ധ്യക്കെന്തിന് സിന്ദൂരം,['romance']
893393,വയൽ,['family']
893514,பாயும் ஒளி நீ எனக்கு,['mystery']
893591,നടികര്‍,['biography']
893597,ఓదెల రైల్వే స్టేషన్,"['crime', 'mystery', 'thriller']"
893653,టైగర్ నాగేశ్వరరావు,['biography']
893680,രണ്ട്,['comedy']
893723,PAW Patrol: The Mighty Movie,['kids']
893955,வனம்,['horror']
894003,ஆனந்த ஆராதனை,['romance']
894005,பகலில் பவுர்ணமி,['family']
894009,మగాడు,['crime']
894074,பொய்க்கால் குதிரை,['drama']
894095,മ്യാവൂ,['family']
894200,డెవిల్,"['mystery', 'crime']"
894490,పెళ్ళానికి ప్రేమలేఖ ప్రియురాలికి శుభలేఖ,['family']
894730,బేబీ,['romance']
894749,జయమ్మ పంచాయతీ,['family']
894755,రౌడీ బాయ్స్,['romance']
894758,18 పేజెస్,['romance']
894762,కార్తికేయ 2,['adventure']
894803,సీతా రామం,['family']
895020,Srikanta,['adventure']
895033,டான்,['family']
895077,சபாபதி,['crime']
895120,ನಾಗರಹಾವು,['crime']
895126,ஹீரோவா? ஜீரோவா?,['kids']
895245,చోర్ బజార్,['family']
895309,വെള്ളരി പട്ടണം,['family']
895675,बंदिश,['crime']
895973,వర్జిన్ స్టోరి,['romance']
896151,Blitz,['war']
896166,Monster,['family']
896440,കീടം,['crime']
896449,ఓరి దేవుడా..!,['romance']
896536,The Legend of Ochi,['adventure']
896669,వీరసింహారెడ్డి,['romance']
896828,പത്മിനി,['family']
896954,மழை பிடிக்காத மனிதன்,['family']
897087,Freelance,['crime']
897097,Cobalt Blue,['family']
897371,ఇప్పుడు కాక ఇంకెప్పుడు,['family']
897525,A Thursday,['thriller']
897618,ಏಳು ಸುತ್ತಿನ ಕೋಟೆ,['crime']
897677,Dollu,['family']
898558,முருங்கைக்காய் சிப்ஸ்,['family']
898599,పెంపుడు కొడుకు,['family']
898976,கொலை,"['mystery', 'crime']"
899000,శేఖర్,"['crime', 'mystery']"
899082,Harry Potter 20th Anniversary: Return to Hogwarts,['action']
899248,హైవే,"['crime', 'mystery']"
899410,മേപ്പടിയാൻ,['thriller']
899425,ಬನಾರಸ್,['sci-fi']
899439,वेल्ले,['romance']
899705,கேப்டன்,['war']
899712,கனெக்ட்,['horror']
899718,योद्धा,['action']
899746,விசித்திரன்,['crime']
900169,ಶಿವಾಜಿ ಸುರತ್ಕಲ್ 2: Mysterious case of ಮಾಯಾವಿ,['crime']
900222,యశోద,['mystery']
900471,స్వాతిముత్యం,['family']
900479,ಸಂಧ್ಯಾ ರಾಗ,['musical']
900741,#Bro,['drama']
900783,द कश्मीर फ़ाइल्स,['documentary']
900838,दिल्ली फाइल्स: बंगाल चैप्टर,['war']
900891,വാതില്‍,['family']
900902,Nancy Rani,['family']
901220,శివుడు,['western']
901225,வீரபாண்டியபுரம்,['crime']
901277,CSI సనాతన్‌,"['mystery', 'crime']"
901315,मिस्टर एंड मिसेज माही,['romance']
901362,Trolls Band Together,['action']
901489,அயோத்தி,['family']
902552,థ్యాంక్యూ,['drama']
903116,క్యాలీఫ్లవర్,['family']
903142,తగ్గేదే లే,['crime']
903283,సెబాస్టియన్ P.C. 524,['crime']
903692,అసలేం జరిగింది,['mystery']
904382,Bhai Bahen,['family']
904395,Ma Beta,['romance']
904557,துணிவு,"['crime', 'mystery']"
904691,மனைவி ஒரு மாணிக்கம்,['adventure']
904695,സുന്ദരി ​ഗാർഡൻസ്,['romance']
904704,அந்தகன்,['crime']
904717,கண்ணை நம்பாதே,['mystery']
904718,நெஞ்சுக்கு நீதி,['crime']
904740,ದೃಶ್ಯ 2,['crime']
904809,ಅಪರಿಚಿತ,['mystery']
904821,മദാലസ,['romance']
904839,తూర్పు వెళ్ళే రైలు,['romance']
904857,ನಮ್ಮ ಮನೆ ಸೊಸೆ,['romance']
904876,ಗಾಳಿಮಾತು,['romance']
904895,ಹೆಣ್ಣಿನ ಸೇಡು,['family']
904934,காற்றுக்கென்ன வேலி,['romance']
904942,പൊന്മുടി,['family']
904949,தீராத விளையாட்டு பிள்ளை,['family']
904952,லாட்டிரி டிக்கெட்,['family']
904958,இனியவளே வா,['romance']
904985,சின்னஞ்சிறுசுகள்,['family']
904989,அர்ச்சனை பூக்கள்,['animation']
905000,ಹಾವಾದ ಹೂವು,['family']
905003,அந்த சில நாட்கள்,['romance']
905008,தூங்காத கண்ணென்று ஒன்று,['romance']
905013,சரனாலயம்,['romance']
905014,மனைவி சொல்லே மந்திரம்,['family']
905606,సమ్మతమే,['romance']
906145,வேங்கையின் மைந்தன்,['crime']
906166,சாந்தி முகூர்த்தம்,['family']
906211,நிரபராதி,['romance']
906215,வாய் பந்தல்,['family']
906216,உன்னை நான் சந்தித்தேன்,['romance']
906222,நெஞ்சத்தை அள்ளித,['romance']
906223,மாமன்னன்,['family']
906231,அண்ணி,['animation']
906238,தெய்வப்பிறவி,['romance']
906254,உனக்காக ஒரு ரோஜா,['romance']
906256,நான் உங்கள் ரசிகன்,['family']
906271,ஆயிரம் பூக்கள் மலரட்டும்,['romance']
906275,பாரு பாரு பட்டணம் பாரு,['animation']
906283,பாடு நிலாவே,['musical']
906314,குங்கும கொடு,['animation']
906332,வசந்தி,['family']
906339,ఆత్మ కథ,['biography']
906351,சொந்தம் பதினாறு,['horror']
906356,ஒரு பொண்ணூ நெனச்சா,['animation']
906360,தலைவனுக்கொரு தலைவி,['biography']
908146,வாலிப விளையாட்டு,['family']
908157,ஜகதலப்பிரதாபன்,['family']
908175,அன்புள்ள காதலுக்கு,['family']
908213,ಘಾಉತ್ತಮ,['family']
908397,मिली,['crime']
910784,தங்கலான்,['war']
910837,செல்ஃபி,['family']
911154,शाबाश मिथु,['biography']
911246,സന്തോഷം,"['family', 'romance', 'drama']"
911289,A Ranjith Cinema,['thriller']
911360,420 IPC,['crime']
911430,F1 The Movie,['biography']
911645,गहराइयाँ,['romance']
911909,శరణం గచ్ఛామి,['biography']
912236,Muthina Haara,['war']
912389,ஓர் இரவு,"['horror', 'mystery']"
912649,Venom: The Last Dance,['action']
912708,ಪರಾಜಿತ,['family']
912712,సీతమ్మ పెళ్ళి,['romance']
912908,Strays,['western']
912916,The Other Zoey,['romance']
913046,శాకుంతలం,['romance']
913290,Barbarian,['comedy']
913532,मेरे देश की धरती,['family']
913628,வெற்றி மேல் வெற்றி,['romance']
913761,మా ఊరి పొలిమేర‌,"['mystery', 'crime']"
914018,ആനമുറ്റത്തെ ആങ്ങളമാർ,['family']
914032,ஊமைச் செந்நாய்,"['crime', 'mystery']"
914880,సేనాపతి,['crime']
915501,லத்தி Charge,['crime']
915576,నవరాత్రి,['romance']
915776,Double XL,['family']
915831,"मोनिका, ओ माय डार्लिंग",['crime']
915942,சில நேரங்களில் சில மனிதர்கள்,['drama']
916958,Love You Rachchu,['romance']
916963,ಹರಿಕಥೆ ಅಲ್ಲ ಗಿರಿಕಥೆ,['family']
917093,ചേനപ്പറമ്പിലെ ആനക്കാര്യം,['mystery']
917122,Shubhamanagala,['animation']
917496,Beetlejuice Beetlejuice,['horror']
918864,வாத்தி,['family']
918929,Wrong Number,['mystery']
919031,टीकू वेड्स शेरू,['romance']
919229,தீர்ப்புகள் விற்கப்படும்,['crime']
919977,Govinda Govinda,['mystery']
920142,கைதி 2,['family']
920233,வெள்ளிக்கிழமை விரதம்,['thriller']
920261,ஏமாற்றாதே ஏமாறாதே,['family']
920267,భారత్ బంద్,['mystery']
920270,യമനം,['romance']
920679,ज़रा हट के ज़रा बच के,['romance']
920708,SSMB29,['action']
920736,Happy Birthday,['western']
920758,என்ன சொல்ல போகிறாய்,['romance']
921106,ఆ అమ్మాయి గురించి మీకు చెప్పాలి,['drama']
921135,എന്നാലും എന്റെ അളിയാ,['family']
921382,కిన్నెర‌సాని,['thriller']
921410,वाह ज़िंदगी,['sci-fi']
921636,The Out-Laws,['horror']
921682,வேலன்,['family']
921711,தமிழ் ராக்கர்ஸ்,['action']
921732,கோல்மால்,['comedy']
921748,Lucky Man,['romance']
921759,Kannadiga,['war']
922007,இராவண கோட்டம்,['war']
922087,மார்க் ஆண்டனி,['sci-fi']
922360,நிறங்கள் மூன்று,['thriller']
